permno,adate,qdate,public_date,CAPEI,evm,pe_exi,pe_inc,npm,roa,roe,de_ratio,quick_ratio,sale_nwc,TICKER
25785,12/31/2023,9/30/2024,11/30/2024,10.77,10.239,12.648,12.648,0.019,0.072,0.079,5.404,1.002,10.366,F
25785,12/31/2023,9/30/2024,12/31/2024,9.58,10.239,11.25,11.25,0.019,0.072,0.079,5.404,1.002,10.366,F
77456,12/31/1991,3/31/1992,5/31/1992,,91.766,9.32,9.32,0.044,-0.042,1.025,5.846,0.783,9.795,TM
77456,12/31/1991,3/31/1992,6/30/1992,,91.766,7.456,7.456,0.044,-0.042,1.025,5.846,0.783,9.795,TM
77456,12/31/1991,3/31/1992,7/31/1992,,91.766,8.553,8.553,0.044,-0.042,1.025,5.846,0.783,9.795,TM
77456,12/31/1991,6/30/1992,8/31/1992,,4.828,9.06,9.06,0.045,0.211,0.48,3.366,0.833,7.211,TM
77456,12/31/1991,6/30/1992,9/30/1992,,4.828,8.257,8.257,0.045,0.211,0.48,3.366,0.833,7.211,TM
77456,12/31/1991,6/30/1992,10/31/1992,,4.828,7.683,7.683,0.045,0.211,0.48,3.366,0.833,7.211,TM
77456,12/31/1991,9/30/1992,11/30/1992,,2.55,8.413,9.021,0.045,,0.318,2.404,0.851,6.121,TM
77456,12/31/1991,9/30/1992,12/31/1992,,2.55,8.774,9.407,0.045,,0.318,2.404,0.851,6.121,TM
77456,12/31/1991,9/30/1992,1/31/1993,,2.55,9.014,9.665,0.045,,0.318,2.404,0.851,6.121,TM
77456,12/31/1992,12/31/1992,2/28/1993,,6.114,8.602,9.412,0.042,0.197,0.322,1.602,0.975,5.314,TM
77456,12/31/1992,12/31/1992,3/31/1993,,6.114,9.005,9.853,0.042,0.197,0.322,1.602,0.975,5.314,TM
77456,12/31/1992,12/31/1992,4/30/1993,,6.114,7.93,8.676,0.042,0.197,0.322,1.602,0.975,5.314,TM
77456,12/31/1992,3/31/1993,5/31/1993,,6.114,7.865,8.537,0.041,0.197,0.178,1.788,0.856,5.439,TM
77456,12/31/1992,3/31/1993,6/30/1993,,6.114,8.006,8.689,0.041,0.197,0.178,1.788,0.856,5.439,TM
77456,12/31/1992,3/31/1993,7/31/1993,,6.114,6.461,7.012,0.041,0.197,0.178,1.788,0.856,5.439,TM
77456,12/31/1992,6/30/1993,8/31/1993,,6.114,10.041,11.343,0.029,0.197,0.118,1.763,0.813,5.438,TM
77456,12/31/1992,6/30/1993,9/30/1993,,6.114,9.631,10.88,0.029,0.197,0.118,1.763,0.813,5.438,TM
77456,12/31/1992,6/30/1993,10/31/1993,,6.114,10.041,11.343,0.029,0.197,0.118,1.763,0.813,5.438,TM
77456,12/31/1992,9/30/1993,11/30/1993,,6.114,12.755,12.755,0.023,0.197,0.092,1.736,0.845,5.546,TM
77456,12/31/1992,9/30/1993,12/31/1993,,6.114,13.265,13.265,0.023,0.197,0.092,1.736,0.845,5.546,TM
77456,12/31/1992,9/30/1993,1/31/1994,,6.114,13.776,13.776,0.023,0.197,0.092,1.736,0.845,5.546,TM
77456,12/31/1993,12/31/1993,2/28/1994,,7.798,15.278,15.278,0.021,0.115,0.081,1.691,2.237,2.617,TM
77456,12/31/1993,12/31/1993,3/31/1994,,7.798,16.111,16.111,0.021,0.115,0.081,1.691,2.237,2.617,TM
77456,12/31/1993,12/31/1993,4/30/1994,,7.798,14.444,14.444,0.021,0.115,0.081,1.691,2.237,2.617,TM
77456,12/31/1993,3/31/1994,5/31/1994,8.426,7.384,18.561,18.561,0.015,0.116,0.06,1.698,1.118,3.991,TM
77456,12/31/1993,3/31/1994,6/30/1994,8.426,7.384,18.561,18.561,0.015,0.116,0.06,1.698,1.118,3.991,TM
77456,12/31/1993,3/31/1994,7/31/1994,9.286,7.384,20.455,20.455,0.015,0.116,0.06,1.698,1.118,3.991,TM
77456,12/31/1993,6/30/1994,8/31/1994,10.284,8.005,19.792,19.792,0.016,0.106,0.064,1.704,1.347,3.44,TM
77456,12/31/1993,6/30/1994,9/30/1994,10.826,8.005,20.833,20.833,0.016,0.106,0.064,1.704,1.347,3.44,TM
77456,12/31/1993,6/30/1994,10/31/1994,11.187,8.005,21.528,21.528,0.016,0.106,0.064,1.704,1.347,3.44,TM
77456,12/31/1993,9/30/1994,11/30/1994,10.338,7.159,13.725,13.725,0.021,0.124,0.092,1.757,1.792,2.996,TM
77456,12/31/1993,9/30/1994,12/31/1994,10.892,7.159,14.461,14.461,0.021,0.124,0.092,1.757,1.792,2.996,TM
77456,12/31/1993,9/30/1994,1/31/1995,10.153,7.159,13.48,13.48,0.021,0.124,0.092,1.757,1.792,2.996,TM
77456,12/31/1994,12/31/1994,2/28/1995,9.131,8.256,13.032,13.032,0.018,0.115,0.08,1.885,2.467,2.533,TM
77456,12/31/1994,12/31/1994,3/31/1995,8.199,8.256,11.702,11.702,0.018,0.115,0.08,1.885,2.467,2.533,TM
77456,12/31/1994,12/31/1994,4/30/1995,8.759,8.256,12.5,12.5,0.018,0.115,0.08,1.885,2.467,2.533,TM
77456,12/31/1994,3/31/1995,5/31/1995,8.495,6.905,11.458,11.458,0.019,0.123,0.083,1.821,1.878,2.91,TM
77456,12/31/1994,3/31/1995,6/30/1995,9.223,6.905,12.5,12.5,0.019,0.123,0.083,1.821,1.878,2.91,TM
77456,12/31/1994,3/31/1995,7/31/1995,8.263,6.905,11.198,11.198,0.019,0.123,0.083,1.821,1.878,2.91,TM
77456,12/31/1994,6/30/1995,8/31/1995,8.14,7.601,15.074,15.074,0.014,0.11,0.058,1.799,1.905,2.779,TM
77456,12/31/1994,6/30/1995,9/30/1995,7.941,7.601,14.706,14.706,0.014,0.11,0.058,1.799,1.905,2.779,TM
77456,12/31/1994,6/30/1995,10/31/1995,6.75,7.601,12.5,12.5,0.014,0.11,0.058,1.799,1.905,2.779,TM
77456,12/31/1994,9/30/1995,11/30/1995,7.286,8.349,25.735,25.735,0.007,0.095,0.028,1.785,1.899,2.739,TM
77456,12/31/1994,9/30/1995,12/31/1995,6.661,8.349,23.529,23.529,0.007,0.095,0.028,1.785,1.899,2.739,TM
77456,12/31/1994,9/30/1995,1/31/1996,6.869,8.349,24.265,24.265,0.007,0.095,0.028,1.785,1.899,2.739,TM
77456,12/31/1995,12/31/1995,2/29/1996,7.833,7.813,25,25,0.007,0.089,0.029,1.862,2.617,2.363,TM
77456,12/31/1995,12/31/1995,3/31/1996,9.356,7.813,29.861,29.861,0.007,0.089,0.029,1.862,2.617,2.363,TM
77456,12/31/1995,12/31/1995,4/30/1996,8.486,7.813,27.083,27.083,0.007,0.089,0.029,1.862,2.617,2.363,TM
77456,12/31/1995,3/31/1996,5/31/1996,9.786,8.567,53.75,53.75,0.004,0.086,0.017,1.743,1.894,2.698,TM
77456,12/31/1995,3/31/1996,6/30/1996,8.176,8.567,45,45,0.004,0.086,0.017,1.743,1.894,2.698,TM
77456,12/31/1995,3/31/1996,7/31/1996,7.268,8.567,40,40,0.004,0.086,0.017,1.743,1.894,2.698,TM
77456,12/31/1995,6/30/1996,8/31/1996,7.665,9.251,305.769,316.667,0,0.077,0.002,1.713,1.888,2.681,TM
77456,12/31/1995,6/30/1996,9/30/1996,7.186,9.251,337.5,350,0,0.077,0.002,1.713,1.888,2.681,TM
77456,12/31/1995,6/30/1996,10/31/1996,5.988,9.251,312.5,312.5,0,0.077,0.002,1.713,1.888,2.681,TM
77456,12/31/1995,9/30/1996,11/30/1996,6.047,9.078,275,262.5,0,0.076,0.001,1.649,1.928,2.619,TM
77456,12/31/1995,9/30/1996,12/31/1996,7.558,9.078,262.5,248.438,0,0.076,0.001,1.649,1.928,2.619,TM
77456,12/31/1995,9/30/1996,1/31/1997,7.81,9.078,285,268.75,0,0.076,0.001,1.649,1.928,2.619,TM
77456,12/31/1996,12/31/1996,2/28/1997,12.239,8.594,-5.444,-5.444,-0.029,0.074,-0.108,1.611,2.423,2.635,TM
77456,12/31/1996,12/31/1996,3/31/1997,12.239,8.594,-5.444,-5.444,-0.029,0.074,-0.108,1.611,2.423,2.635,TM
77456,12/31/1996,12/31/1996,4/30/1997,12.693,8.594,-5.645,-5.645,-0.029,0.074,-0.108,1.611,2.423,2.635,TM
77456,12/31/1996,3/31/1997,5/31/1997,10.05,7.956,-6.481,-6.481,-0.026,0.085,-0.097,1.603,1.86,2.699,TM
77456,12/31/1996,3/31/1997,6/30/1997,9.691,7.956,-6.25,-6.25,-0.026,0.085,-0.097,1.603,1.86,2.699,TM
77456,12/31/1996,3/31/1997,7/31/1997,10.588,7.956,-6.828,-6.828,-0.026,0.085,-0.097,1.603,1.86,2.699,TM
77456,12/31/1996,6/30/1997,8/31/1997,13.927,7.24,-8.424,-8.424,-0.023,0.09,-0.086,1.583,1.794,2.757,TM
77456,12/31/1996,6/30/1997,9/30/1997,17.97,7.24,-10.87,-10.87,-0.023,0.09,-0.086,1.583,1.794,2.757,TM
77456,12/31/1996,6/30/1997,10/31/1997,17.071,7.24,-10.326,-10.326,-0.023,0.09,-0.086,1.583,1.794,2.757,TM
77456,12/31/1996,9/30/1997,11/30/1997,24.942,7.111,-13.125,-13.125,-0.02,0.097,-0.077,1.576,1.8,2.755,TM
77456,12/31/1996,9/30/1997,12/31/1997,19.894,7.111,-10.467,-10.467,-0.02,0.097,-0.077,1.576,1.8,2.755,TM
77456,12/31/1996,9/30/1997,1/31/1998,20.785,7.111,-10.938,-10.938,-0.02,0.097,-0.077,1.576,1.8,2.755,TM
77456,12/31/1997,12/31/1997,2/28/1998,34.425,7.659,20,20,0.012,0.094,0.046,1.573,2.337,2.584,TM
77456,12/31/1997,12/31/1997,3/31/1998,46.043,7.659,26.748,26.748,0.012,0.094,0.046,1.573,2.337,2.584,TM
77456,12/31/1997,12/31/1997,4/30/1998,37.867,7.659,22,22,0.012,0.094,0.046,1.573,2.337,2.584,TM
77456,12/31/1997,3/31/1998,5/31/1998,41.577,7.574,21.875,21.875,0.014,0.101,0.054,1.584,1.7,2.79,TM
77456,12/31/1997,3/31/1998,6/30/1998,37.759,7.574,19.866,19.866,0.014,0.101,0.054,1.584,1.7,2.79,TM
77456,12/31/1997,3/31/1998,7/31/1998,33.941,7.574,17.857,17.857,0.014,0.101,0.054,1.584,1.7,2.79,TM
77456,12/31/1997,6/30/1998,8/31/1998,47.983,8.083,25.781,25.781,0.012,0.1,0.046,1.617,1.708,2.736,TM
77456,12/31/1997,6/30/1998,9/30/1998,50.406,8.083,27.083,27.083,0.012,0.1,0.046,1.617,1.708,2.736,TM
77456,12/31/1997,6/30/1998,10/31/1998,49.921,8.083,26.823,26.823,0.012,0.1,0.046,1.617,1.708,2.736,TM
77456,12/31/1997,9/30/1998,11/30/1998,65.175,14.824,-39.453,-39.453,-0.008,0.056,-0.029,1.65,1.677,2.612,TM
77456,12/31/1997,9/30/1998,12/31/1998,72.273,14.824,,,-0.008,0.056,-0.029,1.65,1.677,2.612,TM
93436,12/31/2009,6/30/2010,8/31/2010,,-14.272,-1.249,-1.249,-0.855,-0.552,,2.682,1.133,3.208,TSLA
93436,12/31/2009,6/30/2010,9/30/2010,,-14.272,-1.308,-1.308,-0.855,-0.552,,2.682,1.133,3.208,TSLA
93436,12/31/2009,6/30/2010,10/31/2010,,-14.272,-1.4,-1.4,-0.855,-0.552,,2.682,1.133,3.208,TSLA
93436,12/31/2009,9/30/2010,11/30/2010,,-12.027,-1.719,-1.719,-1.284,-0.768,,1.344,1.617,1.426,TSLA
93436,12/31/2009,9/30/2010,12/31/2010,,-12.027,-1.296,-1.296,-1.284,-0.768,,1.344,1.617,1.426,TSLA
93436,12/31/2009,9/30/2010,1/31/2011,,-12.027,-1.173,-1.173,-1.284,-0.768,,1.344,1.617,1.426,TSLA
93436,12/31/2010,12/31/2010,2/28/2011,,-19.087,-14.392,-14.392,-1.322,-0.527,,0.865,2.229,0.777,TSLA
93436,12/31/2010,12/31/2010,3/31/2011,,-19.087,-16.717,-16.717,-1.322,-0.527,,0.865,2.229,0.777,TSLA
93436,12/31/2010,12/31/2010,4/30/2011,,-19.087,-16.627,-16.627,-1.322,-0.527,,0.865,2.229,0.777,TSLA
93436,12/31/2010,3/31/2011,5/31/2011,-25.493,-15.849,-1.092,-1.092,-1.199,-0.6,-0.484,1.157,1.869,1.268,TSLA
93436,12/31/2010,3/31/2011,6/30/2011,-26.79,-15.849,-1.055,-1.055,-1.199,-0.6,-0.484,1.157,1.869,1.268,TSLA
93436,12/31/2010,3/31/2011,7/31/2011,-25.916,-15.849,-1.021,-1.021,-1.199,-0.6,-0.484,1.157,1.869,1.268,TSLA
93436,12/31/2010,6/30/2011,8/31/2011,-20.888,-14.416,-0.808,-0.808,-1.111,-0.558,-0.811,0.91,2.292,0.977,TSLA
93436,12/31/2010,6/30/2011,9/30/2011,-20.627,-14.416,-0.797,-0.797,-1.111,-0.558,-0.811,0.91,2.292,0.977,TSLA
93436,12/31/2010,6/30/2011,10/31/2011,-24.865,-14.416,-0.96,-0.96,-1.111,-0.558,-0.811,0.91,2.292,0.977,TSLA
93436,12/31/2010,9/30/2011,11/30/2011,-25.402,-13.617,-0.953,-0.953,-1.115,-0.46,-0.951,1.103,2.224,1.004,TSLA
93436,12/31/2010,9/30/2011,12/31/2011,-22.224,-13.617,-0.831,-0.831,-1.115,-0.46,-0.951,1.103,2.224,1.004,TSLA
93436,12/31/2010,9/30/2011,1/31/2012,-22.62,-13.617,-0.846,-0.846,-1.115,-0.46,-0.951,1.103,2.224,1.004,TSLA
93436,12/31/2011,12/31/2011,2/29/2012,-25.544,-13.921,-13.206,-13.206,-1.246,-0.427,-2.271,2.184,1.687,1.125,TSLA
93436,12/31/2011,12/31/2011,3/31/2012,-28.625,-13.921,-14.719,-14.719,-1.246,-0.427,-2.271,2.184,1.687,1.125,TSLA
93436,12/31/2011,12/31/2011,4/30/2012,-25.478,-13.921,-13.095,-13.095,-1.246,-0.427,-2.271,2.184,1.687,1.125,TSLA
93436,12/31/2011,3/31/2012,5/31/2012,-19.403,-12.238,-0.685,-0.685,-1.593,-0.446,-1.142,1.764,1.879,0.881,TSLA
93436,12/31/2011,3/31/2012,6/30/2012,-20.602,-12.238,-0.727,-0.727,-1.593,-0.446,-1.142,1.764,1.879,0.881,TSLA
93436,12/31/2011,3/31/2012,7/31/2012,-18.072,-12.238,-0.637,-0.637,-1.593,-0.446,-1.142,1.764,1.879,0.881,TSLA
93436,12/31/2011,6/30/2012,8/31/2012,-17.169,-10.883,-0.581,-0.581,-2.223,-0.458,-1.341,3.02,1.428,1.037,TSLA
93436,12/31/2011,6/30/2012,9/30/2012,-17.683,-10.883,-0.597,-0.597,-2.223,-0.458,-1.341,3.02,1.428,1.037,TSLA
93436,12/31/2011,6/30/2012,10/31/2012,-18.276,-10.883,-0.574,-0.574,-2.223,-0.458,-1.341,3.02,1.428,1.037,TSLA
93436,12/31/2011,9/30/2012,11/30/2012,-20.095,-10.216,-0.611,-0.611,-2.651,-0.493,-2.112,6.424,0.912,2.501,TSLA
93436,12/31/2011,9/30/2012,12/31/2012,-20.201,-10.216,-0.612,-0.612,-2.651,-0.493,-2.112,6.424,0.912,2.501,TSLA
93436,12/31/2011,9/30/2012,1/31/2013,-22.432,-10.216,-0.678,-0.678,-2.651,-0.493,-2.112,6.424,0.912,2.501,TSLA
93436,12/31/2012,12/31/2012,2/28/2013,-21.138,-11.862,-9.439,-9.439,-0.959,-0.4,-2.272,7.935,0.475,,TSLA
93436,12/31/2012,12/31/2012,3/31/2013,-23.124,-11.862,-10.268,-10.268,-0.959,-0.4,-2.272,7.935,0.475,,TSLA
93436,12/31/2012,12/31/2012,4/30/2013,-33.062,-11.862,-14.631,-14.631,-0.959,-0.4,-2.272,7.935,0.475,,TSLA
93436,12/31/2012,3/31/2013,5/31/2013,-53.273,-15.321,-2.295,-2.295,-0.312,-0.31,-2.598,10.733,0.527,,TSLA
93436,12/31/2012,3/31/2013,6/30/2013,-61.48,-15.321,-2.52,-2.52,-0.312,-0.31,-2.598,10.733,0.527,,TSLA
93436,12/31/2012,3/31/2013,7/31/2013,-76.908,-15.321,-3.152,-3.152,-0.312,-0.31,-2.598,10.733,0.527,,TSLA
93436,12/31/2012,6/30/2013,8/31/2013,-96.568,-42.14,-5.605,-5.605,-0.166,-0.163,-1.856,4.537,0.793,9.487,TSLA
93436,12/31/2012,6/30/2013,9/30/2013,-111.51,-42.14,-6.414,-6.414,-0.166,-0.163,-1.856,4.537,0.793,9.487,TSLA
93436,12/31/2012,6/30/2013,10/31/2013,-92.252,-42.14,-5.305,-5.305,-0.166,-0.163,-1.856,4.537,0.793,9.487,TSLA
93436,12/31/2012,9/30/2013,11/30/2013,-74.756,-204.97,-6.629,-6.629,-0.087,-0.046,-0.48,3.245,0.839,11.823,TSLA
93436,12/31/2012,9/30/2013,12/31/2013,-88.71,-204.97,-7.835,-7.835,-0.087,-0.046,-0.48,3.245,0.839,11.823,TSLA
93436,12/31/2012,9/30/2013,1/31/2014,-107.07,-204.97,-9.448,-9.448,-0.087,-0.046,-0.48,3.245,0.839,11.823,TSLA
93436,12/31/2013,12/31/2013,2/28/2014,-161.33,426.86,-394.85,-394.85,-0.037,0.025,-0.185,2.623,1.371,3.408,TSLA
93436,12/31/2013,12/31/2013,3/31/2014,-138.31,426.86,-336.21,-336.21,-0.037,0.025,-0.185,2.623,1.371,3.408,TSLA
93436,12/31/2013,12/31/2013,4/30/2014,-138,426.86,-335.31,-335.31,-0.037,0.025,-0.185,2.623,1.371,3.408,TSLA
93436,12/31/2013,3/31/2014,5/31/2014,-130.37,648.649,-12.479,-12.479,-0.065,0.017,-0.265,2.957,1.436,2.74,TSLA
93436,12/31/2013,3/31/2014,6/30/2014,-151.24,648.649,-14.418,-14.418,-0.065,0.017,-0.265,2.957,1.436,2.74,TSLA
93436,12/31/2013,3/31/2014,7/31/2014,-140.72,648.649,-13.411,-13.411,-0.065,0.017,-0.265,2.957,1.436,2.74,TSLA
93436,12/31/2013,6/30/2014,8/31/2014,-171.32,536.983,-13.319,-13.319,-0.068,0.018,-0.239,3.567,1.52,2.294,TSLA
93436,12/31/2013,6/30/2014,9/30/2014,-155.07,536.983,-11.984,-11.984,-0.068,0.018,-0.239,3.567,1.52,2.294,TSLA
93436,12/31/2013,6/30/2014,10/31/2014,-154.46,536.983,-11.936,-11.936,-0.068,0.018,-0.239,3.567,1.52,2.294,TSLA
93436,12/31/2013,9/30/2014,11/30/2014,-152.82,368.345,-10.001,-10.001,-0.071,0.022,-0.26,3.989,1.651,1.997,TSLA
93436,12/31/2013,9/30/2014,12/31/2014,-139.34,368.345,-9.097,-9.097,-0.071,0.022,-0.26,3.989,1.651,1.997,TSLA
93436,12/31/2013,9/30/2014,1/31/2015,-127.63,368.345,-8.327,-8.327,-0.071,0.022,-0.26,3.989,1.651,1.997,TSLA
93436,12/31/2014,12/31/2014,2/28/2015,-109,671.592,-86.161,-86.161,-0.092,0.011,-0.358,5.352,1.065,2.93,TSLA
93436,12/31/2014,12/31/2014,3/31/2015,-101.68,671.592,-79.987,-79.987,-0.092,0.011,-0.358,5.352,1.065,2.93,TSLA
93436,12/31/2014,12/31/2014,4/30/2015,-121.8,671.592,-95.784,-95.784,-0.092,0.011,-0.358,5.352,1.065,2.93,TSLA
93436,12/31/2014,3/31/2015,5/31/2015,-138.44,1557.6,-5.258,-5.258,-0.113,0.004,-0.425,4.973,1.24,2.701,TSLA
93436,12/31/2014,3/31/2015,6/30/2015,-148.9,1557.6,-5.624,-5.624,-0.113,0.004,-0.425,4.973,1.24,2.701,TSLA
93436,12/31/2014,3/31/2015,7/31/2015,-147.77,1557.6,-5.58,-5.58,-0.113,0.004,-0.425,4.973,1.24,2.701,TSLA
93436,12/31/2014,6/30/2015,8/31/2015,-129.25,-371.62,-4.011,-4.011,-0.141,-0.015,-0.569,5.679,0.955,4.129,TSLA
93436,12/31/2014,6/30/2015,9/30/2015,-129.97,-371.62,-4,-4,-0.141,-0.015,-0.569,5.679,0.955,4.129,TSLA
93436,12/31/2014,6/30/2015,10/31/2015,-108.31,-371.62,-3.332,-3.332,-0.141,-0.015,-0.569,5.679,0.955,4.129,TSLA
93436,12/31/2014,9/30/2015,11/30/2015,-108.61,-174.8,-2.88,-2.88,-0.178,-0.031,-0.791,5.533,0.783,6.038,TSLA
93436,12/31/2014,9/30/2015,12/31/2015,-113.62,-174.8,-3.002,-3.002,-0.178,-0.031,-0.791,5.533,0.783,6.038,TSLA
93436,12/31/2014,9/30/2015,1/31/2016,-90.949,-174.8,-2.391,-2.391,-0.178,-0.031,-0.791,5.533,0.783,6.038,TSLA
93436,12/31/2015,12/31/2015,2/29/2016,-66.442,-116.37,-27.696,-27.696,-0.22,-0.042,-0.846,6.393,0.537,,TSLA
93436,12/31/2015,12/31/2015,3/31/2016,-80.627,-116.37,-33.156,-33.156,-0.22,-0.042,-0.846,6.393,0.537,,TSLA
93436,12/31/2015,12/31/2015,4/30/2016,-84.538,-116.37,-34.742,-34.742,-0.22,-0.042,-0.846,6.393,0.537,,TSLA
93436,12/31/2015,3/31/2016,5/31/2016,-92.391,-97.205,-1.908,-1.908,-0.239,-0.051,-1.031,6.328,0.601,23.748,TSLA
93436,12/31/2015,3/31/2016,6/30/2016,-88.14,-97.205,-1.814,-1.814,-0.239,-0.051,-1.031,6.328,0.601,23.748,TSLA
93436,12/31/2015,3/31/2016,7/31/2016,-97.933,-97.205,-2.007,-2.007,-0.239,-0.051,-1.031,6.328,0.601,23.748,TSLA
93436,12/31/2015,6/30/2016,8/31/2016,-78.499,-102.59,-1.675,-1.675,-0.246,-0.043,-1.101,5.054,0.71,9.57,TSLA
93436,12/31/2015,6/30/2016,9/30/2016,-75.841,-102.59,-1.612,-1.612,-0.246,-0.043,-1.101,5.054,0.71,9.57,TSLA
93436,12/31/2015,6/30/2016,10/31/2016,-73.532,-102.59,-1.562,-1.562,-0.246,-0.043,-1.101,5.054,0.71,9.57,TSLA
93436,12/31/2015,9/30/2016,11/30/2016,-65.213,330.8,-1.979,-1.979,-0.147,0.011,-0.593,4.646,0.766,9.286,TSLA
93436,12/31/2015,9/30/2016,12/31/2016,-79.266,330.8,-2.233,-2.233,-0.147,0.011,-0.593,4.646,0.766,9.286,TSLA
93436,12/31/2015,9/30/2016,1/31/2017,-93.513,330.8,-2.632,-2.632,-0.147,0.011,-0.593,4.646,0.766,9.286,TSLA
93436,12/31/2016,12/31/2016,2/28/2017,-86.81,139.81,-53.417,-53.417,-0.096,0.02,-0.229,3.524,0.719,16.174,TSLA
93436,12/31/2016,12/31/2016,3/31/2017,-98.131,139.81,-59.466,-59.466,-0.096,0.02,-0.229,3.524,0.719,16.174,TSLA
93436,12/31/2016,12/31/2016,4/30/2017,-110.81,139.81,-67.109,-67.109,-0.096,0.02,-0.229,3.524,0.719,16.174,TSLA
93436,12/31/2016,3/31/2017,5/31/2017,-117.2,70.974,-4.766,-4.766,-0.085,0.041,-0.265,3.655,0.811,9.137,TSLA
93436,12/31/2016,3/31/2017,6/30/2017,-126.25,70.974,-5.054,-5.054,-0.085,0.041,-0.265,3.655,0.811,9.137,TSLA
93436,12/31/2016,3/31/2017,7/31/2017,-112.95,70.974,-4.521,-4.521,-0.085,0.041,-0.265,3.655,0.811,9.137,TSLA
93436,12/31/2016,6/30/2017,8/31/2017,-118.99,63.428,-5.038,-5.038,-0.076,0.043,-0.205,3.702,0.726,19.013,TSLA
93436,12/31/2016,6/30/2017,9/30/2017,-114.81,63.428,-4.828,-4.828,-0.076,0.043,-0.205,3.702,0.726,19.013,TSLA
93436,12/31/2016,6/30/2017,10/31/2017,-111.63,63.428,-4.693,-4.693,-0.076,0.043,-0.205,3.702,0.726,19.013,TSLA
93436,12/31/2016,9/30/2017,11/30/2017,-94.354,207.005,-2.4,-2.4,-0.131,0.013,-0.321,3.935,0.698,26.423,TSLA
93436,12/31/2016,9/30/2017,12/31/2017,-95.531,207.005,-2.419,-2.419,-0.131,0.013,-0.321,3.935,0.698,26.423,TSLA
93436,12/31/2016,9/30/2017,1/31/2018,-108.71,207.005,-2.753,-2.753,-0.131,0.013,-0.321,3.935,0.698,26.423,TSLA
93436,12/31/2017,12/31/2017,2/28/2018,-74.427,894.042,-28.999,-28.999,-0.167,0.003,-0.436,5.433,0.561,,TSLA
93436,12/31/2017,12/31/2017,3/31/2018,-58.021,894.042,-22.496,-22.496,-0.167,0.003,-0.436,5.433,0.561,,TSLA
93436,12/31/2017,12/31/2017,4/30/2018,-64.092,894.042,-24.844,-24.844,-0.167,0.003,-0.436,5.433,0.561,,TSLA
93436,12/31/2017,3/31/2018,5/31/2018,-66.165,-216.59,-1.362,-1.362,-0.188,-0.011,-0.492,4.645,0.567,,TSLA
93436,12/31/2017,3/31/2018,6/30/2018,-80.033,-216.59,-1.64,-1.64,-0.188,-0.011,-0.492,4.645,0.567,,TSLA
93436,12/31/2017,3/31/2018,7/31/2018,-69.608,-216.59,-1.426,-1.426,-0.188,-0.011,-0.492,4.645,0.567,,TSLA
93436,12/31/2017,6/30/2018,8/31/2018,-60.134,-131.75,-1.247,-1.247,-0.199,-0.018,-0.588,5.151,0.504,,TSLA
93436,12/31/2017,6/30/2018,9/30/2018,-53.085,-131.75,-1.094,-1.094,-0.199,-0.018,-0.588,5.151,0.504,,TSLA
93436,12/31/2017,6/30/2018,10/31/2018,-67.692,-131.75,-1.394,-1.394,-0.199,-0.018,-0.588,5.151,0.504,,TSLA
93436,12/31/2017,9/30/2018,11/30/2018,-64.172,105.123,-2.211,-2.211,-0.102,0.021,-0.414,5.299,0.457,,TSLA
93436,12/31/2017,9/30/2018,12/31/2018,-61.243,105.123,-2.099,-2.099,-0.102,0.021,-0.414,5.299,0.457,,TSLA
93436,12/31/2017,9/30/2018,1/31/2019,-56.499,105.123,-1.936,-1.936,-0.102,0.021,-0.414,5.299,0.457,,TSLA
93436,12/31/2018,12/31/2018,2/28/2019,-57.611,42.865,-55.923,-55.923,-0.045,0.056,-0.213,4.758,0.52,,TSLA
93436,12/31/2018,12/31/2018,3/31/2019,-50.684,42.865,-48.927,-48.927,-0.045,0.056,-0.213,4.758,0.52,,TSLA
93436,12/31/2018,12/31/2018,4/30/2019,-43.237,42.865,-41.729,-41.729,-0.045,0.056,-0.213,4.758,0.52,,TSLA
93436,12/31/2018,3/31/2019,5/31/2019,-32.032,36.084,-2.132,-2.132,-0.043,0.063,-0.218,5.147,0.446,,TSLA
93436,12/31/2018,3/31/2019,6/30/2019,-39.06,36.084,-2.573,-2.573,-0.043,0.063,-0.218,5.147,0.446,,TSLA
93436,12/31/2018,3/31/2019,7/31/2019,-42.235,36.084,-2.782,-2.782,-0.043,0.063,-0.218,5.147,0.446,,TSLA
93436,12/31/2018,6/30/2019,8/31/2019,-38.512,25.716,-3.886,-3.886,-0.026,0.082,-0.147,4.781,0.53,,TSLA
93436,12/31/2018,6/30/2019,9/30/2019,-41.317,25.716,-4.149,-4.149,-0.026,0.082,-0.147,4.781,0.53,,TSLA
93436,12/31/2018,6/30/2019,10/31/2019,-54.093,25.716,-5.425,-5.425,-0.026,0.082,-0.147,4.781,0.53,,TSLA
93436,12/31/2018,9/30/2019,11/30/2019,-55.034,27.576,-4.621,-4.621,-0.034,0.074,-0.168,4.526,0.595,,TSLA
93436,12/31/2018,9/30/2019,12/31/2019,-70.094,27.576,-5.859,-5.859,-0.034,0.074,-0.168,4.526,0.595,,TSLA
93436,12/31/2018,9/30/2019,1/31/2020,-109.01,27.576,-9.112,-9.112,-0.034,0.074,-0.168,4.526,0.595,,TSLA
93436,12/31/2019,12/31/2019,2/29/2020,-114.66,41.636,-135.77,-135.77,-0.035,0.068,-0.149,3.959,0.802,17.116,TSLA
